,user_id,name,review_count,average_stars
14739,f5dxd5BHi4oA75iYM63Ujg,Lauren,57,3.98
14740,sQIWZGTagIRiyu3LuVkxsA,Tiffany,15,4.87
14741,-cu7dZgrH95-VYcKzZSPMg,Aviannah,116,3.51
14742,ghylLtpw-O253ytOJgiGWg,MaryEllen,45,4.43
14743,D21VfuCSRDOLTLxmQwS6Fw,Immanuel,119,4.14
14744,0hAfwMOHkaSlCKZFgWv9Rg,Jason,133,3.88
14745,Sp21fVzCSd1p540qkWuUeQ,Cassondra,152,4.31
14746,x6Rd5aTwFbF-DunXxFzWSg,Alyssa,61,4.22
14747,7iIiogtI4bm64OpU9WLMyQ,Diandrya,6,3.86
14748,-mAdN67Unm5wYYIZi3wDcA,Marc,17,4.44
14749,_VC2gSdqcTZCzDrFmuDcEw,Mayya,4,5.0
14750,bIzGDLq_SzEvlB6zbkAQXA,Jourdan,66,4.19
14751,5KLS66PYxDzGIyZVoCBRlQ,Shelby,9,3.6
14752,6GpcnnZR2OWAvdmPamqPYg,Brittany,42,4.29
14753,uwNcU-rR5ove6DQIhqPElQ,Sarah,105,4.62
14754,JgpUUvkCJvDd7GhB_-kS5A,Saira,14,4.5
14755,oTSCmA5ylQI0U0KzIbUKMA,Emily,41,4.59
14756,M2va9E9Ft9BrXkfIciH_og,Angela,33,2.83
14757,dViWE86GrCnxtnUjfAT_Lg,Stephanie,10,3.0
14758,v3XtV5Y2_OGFitD5vEZY8w,Charles,436,4.3
14759,5NKWwcLWwpufOBglv5U04w,Ronnie,214,4.46
14760,wLuVPTSJGbfXJm0Nfysztg,Emily,74,3.66
14761,fcFOMWQGAn4HuOuqEwp4Cw,Evan,97,4.53
14762,10trR1PHypUZO4U57BZfrg,Jonathan-Mindy,46,3.33
14763,2h0BOUHztCuEjfo2Nzu2Bw,Nikki,162,4.47
14764,R7NM7vIyUfSTXvMsw7jNTA,Marshall,840,4.47
14765,P2ZK_uDduvKbKgmNuyZQ4w,Karl,379,4.06
14766,t_w_W1Aniw5S7q5AWhCAbw,Karen,69,4.27
14767,Mq5KQnEctJvNgUR1e-x71Q,Patina,3,3.0
14768,nH3xMO-MRtK_lZzjH_N28A,Allison,10,4.2
14769,uo7rpgHO-ULLMqAN5nwTGQ,Jenna,35,3.89
14770,6lmpr-WllUmPk094mpvQ_w,Pablo,162,3.52
14771,QRDz8i2YiMgR2f6r-vGcew,Taylor,75,4.43
14772,fsxkqrXNiCq0_FRtxXrARA,Andre,142,3.98
14773,NoF1zjuUCsDkeyZPfMxMAA,Sarah,8,3.38
14774,cyUQH8NHhDIH3yFxQOic5g,Michelle,29,4.22
14775,Qc1BPhQw3KP4ZPGRl1SEuA,Alex,680,4.55
14776,Dxp82KxFcmisgeCxHomfVg,Hakim,89,3.63
14777,dy2dCDIUImTMsj7aRugAFQ,Ara,933,3.83
14778,t-1XHQBSvdi5mSJeltBm2Q,Brittany,10,1.36
14779,MQifB9MR9BbDGuL9FqP_lQ,Jordan,99,4.55
14780,4hGkbjWzPfyDMxIbyg1kzA,Brittany,118,3.77
14781,hIO5da3VUgvVQgWojRVDvQ,Jordan,61,4.51
14782,9sCeyQ8y3a9kOAmPJCqEUw,Stuart,12,4.25
14783,3mI2J_5p5vYt4H6bfxawfQ,Heather,122,4.31
14784,Lyu_5baQPNYETeVd92aMRw,Ben,43,4.51
14785,4-cD3XkmNIIiGiUFtfLN7A,Geetika,128,3.73
14786,X4d3oN64XePaBnKnlZAEtw,Casey,91,4.47
14787,Xr7EW8Kl60JRappn-rwhSg,Lisa,133,3.65
14788,B_bBHSDAOAZR5Hj1pM4gWg,Christine,134,4.1
14789,Rd5KxRBFuro8-VR49BN10g,Stephanie,48,4.45
14790,3X9h2zkRINq6DnpkxJEhVw,Mike,75,4.31
14791,RUO-sOOZNz8NS2UcUwM-eg,Kim,123,4.48
14792,AmCW2nJlk4sktkhnFccKtg,Craig,42,2.86
14793,B16xKKgXI3ZG_awzzNRUBg,Philip,11,2.55
14794,OvZ-uDmrqA_yHdySRgLznQ,Nate,14,4.36
14795,2zM4VbsZvW9cCGYHppNmvA,Justin,174,3.64
14796,tCd04z5ElxGErpE0kNzsAw,A,168,4.03
14797,2vc6r_eRlJq7RWr6WndXdg,Lyndsey,65,4.42
14798,f4qyKC8TfJAlhrS-FLUVdQ,Matt,229,4.77
14799,InJpsrBmop54IUfGB4lmuw,Lauren,20,3.3
14800,EbsXrwaNPvwyxaZdG-tRRg,Justina,4,5.0
14801,LDwoB4NjFZqcCt03J7K2nQ,Minji,163,3.81
14802,fwQ0qBo59PCeb0egVOiPbg,Jeremy,15,5.0
14803,Tu7RtzDebkrZ_uwqhMA_4w,Joy,11,2.16
14804,Jp_YGp-4KTJnexFdev1-Yw,Sarah,371,4.18
14805,8oFBBDs2IOnnpEEk15GP1Q,Deby,318,4.36
14806,Tsi9ZQO7-EUqea8VNtJelw,Liz,11,2.83
14807,J277bXW5un0Aw-xV0dm3bw,Chelle,184,3.81
14808,0fA1nasj3suRP0vLsuYREA,Nadia,38,4.43
14809,vVBhsqbv07cPiPJHW5F8rw,Nicci,129,4.26
14810,Fwnj4ZWMg_dwPiP2TqwMOg,amber,22,3.82
14811,PkL946DWlaUy6y5-imNn6w,Nora,7,4.13
14812,D0faGVJFyGg9BiQmjp2EUA,Michael,1126,3.46
14813,5wNTrGtxybthKWVzn08jXg,Stephanie,11,4.64
14814,h_A2a6o_M7w5ItBQFdn7tA,Betsy,14,2.73
14815,DgR2eNt3XU1q5NzzrcVtqQ,Chris,153,4.3
14816,zuI0ZdxyUSoxCL3W_16g-w,Stephen,65,3.52
14817,8oC_CIuTV2zrTdhzqJiOTw,Breysi,8,3.0
14818,icFXTyerW1X8p7oSOF0Vog,Laura,220,3.84
14819,d-0QoPpdihk9IL-pAyr2UA,Pilar,120,3.01
14820,3lrTCf1dSUf7HiCIQATGDg,Aarti,89,4.11
14821,B1W6V7h1GpVBSWcTXsRX3g,Justin,190,4.9
14822,2yk-Lpe8SOqwCAOwCj_P9w,George,31,3.48
14823,HLngMOjWzuKWoOeb42byuQ,Claire,258,4.21
14824,eZ3pcvsoK8grkHlU0gzI0Q,Cheryl,13,4.38
14825,bUZgmy6ySbpw5xhdBrvQ4w,Evi,58,3.97
14826,saUcXWOl8cpfcz5RlP97Bg,Elisabeth,26,4.52
14827,T9RTrEzbrT7sY4W_l5dSWw,Amy,50,3.9
14828,Nl3PojMFr7w8aEg7RE_qzg,Imani,9,4.3
14829,G0fXTOCKr3V67xv2IFApxQ,Megan,144,4.12
14830,80vS6fddapOkI8ezi_B7cw,vivian,232,3.95
14831,XOOh5qMV9tLfeUUC0FZ5tQ,Matan,133,4.67
14832,JSchB153OOU51GulO9f4BQ,Sharon,47,4.06
14833,lhiwmtN7uljNYxJVv-mPRQ,Gary,8,2.78
14834,xmpCHaykU2G6bZE0PnSfVg,Brooke,43,3.54
14835,zaSGGynOgjYnSgf3xg7zpQ,Jake,11,3.58
14836,5XjdDb7A5VcwIA4CzAIODw,Brittany,7,5.0
14837,9KmwBEpKAqAAKvoOvY5F1A,Jennifer,12,4.25
14838,ixqRupeq1VBcUdZ-m1Q0pA,Justin,104,4.32
14839,4IuB0IsFVE92JkHiqwZlOg,Bridget,12,3.67
14840,S07LsgzlTQ9fM5KIXPJUqw,Linda,47,3.96
14841,-IpajoovluyBKvWDuTFSYA,Nick,76,4.72
14842,IcDtCa2pJCOPruYGBnz7rQ,Deborah,26,3.85
14843,182MtCGk1jd6hK3Vd627fA,Margaret,71,3.68
14844,oeMfuYh54BQWFOQZOoAGAg,Aaron,17,4.35
14845,iBMGmNNOlOV-hzl4seLjqg,Abby,206,4.08
14846,5pGWP95-fj0Yi_3vZjGynQ,Heather,6,4.33
14847,Clre2cXj3sReXoPx9_i03A,Adriana,16,3.31
14848,Ap_7kIfnU-JEG3bl9QxBjg,Samantha Gabrielle,21,4.19
14849,idYllMvpVLrHU7_IiR-EvA,Carroll,311,4.13
14850,PBBHgwVKJMdWQXmu9utC4A,Anisha,12,3.85
14851,TutgB9wawW2NGIaniYGxxw,Jason,7,4.25
14852,Y5gtbTjv0TyR2DEHg46y0w,Angelica,3,2.33
14853,u0df3x_JhowvizlTya64vw,Rocio,52,4.61
14854,R5HzcsD8vb89L7cGSdDAUA,Daniel,128,4.28
14855,dXTtctMtOAj5xlgfYtlgaQ,Lauren,4,5.0
14856,tYsD9WgripYp_3pumF4BEg,Saige,229,4.23
14857,N6el-e68ibFmb_alR-QRzQ,Brian,91,3.58
14858,Fnrg4htxMaIGOhPpHnr24Q,Lindsey,56,4.36
14859,nRhhtspbMpAU4z1R-CrlbQ,Jessica,7,4.0
14860,QUaIuAhke8addgKVvhY45Q,Latecia,52,3.66
14861,wZKrJhdfKBss8VlbO2kDlw,India,23,4.6
14862,vXeRpN3f6IKTew2vNw2c2g,Binio,362,4.36
14863,Db4435iHibT9FAGAUrBzVA,Natalie,35,4.46
14864,PqAZ9qF5PQiP8Rg6Bl_nzA,Tom,6,2.88
14865,UQlO7BEqLH9MuUHgcktw0w,Amber,34,4.85
14866,Ib2UTOtB0640ya-G8BCDJw,Krissy,13,3.21
14867,r7fgdHDGXZYt2aJdkB6GJw,Courtney,45,4.04
14868,AZqTWzAOnTHP4WEW_gBEqg,Elaine,23,4.26
14869,GehP0Yx17M0hrp3bHsJMXw,Justina,143,4.19
14870,6XyQ3fGGMCVS1W7ma9chng,Nate,301,3.91
14871,6X8LoS2wHZ10Tp1245bTPA,Megan,110,3.67
14872,_gCraEo5MJGDAeGMGheVBg,Nick,40,3.09
14873,L-qIv1hGyMToUnuyQ2r77w,Brendan,64,3.93
14874,J-tSDhM8LXUfdlzHKdwbDw,Yvonne,31,3.95
14875,gWRrE0P0ROsU1ly8ubsYrA,Nick,33,4.45
14876,jOmykVsmYxE9N_ATjCLEmQ,Gale,51,4.11
14877,b2jWT4njSmMan0k578EB9w,Gidget,61,4.66
14878,QavVjeLmXPlvgCIigaCO2g,Samantha,9,4.89
14879,PcoeVMyUkgOyROjWQEo2Zg,Samantha,134,4.34
14880,3PHtPnOnYErBZEe0ooAG0w,Mary Beth,4,4.0
14881,5Ax9vAx6NHiPXjUAjkRy_Q,Yunica,118,3.5700000000000003
14882,bvrVs2lNgbhpOo1IltHK4w,Karen,15,3.76
14883,gVvnnRBynPHMc2htA4vLzg,Jessica,123,4.23
14884,IAtrdkIvyX9nkUKr-JzcTg,Jane,4,4.14
14885,C711decAu3EI6ATA_oCuJg,Marleah,145,3.87
14886,AbICgADX3RSjxidC_byzUQ,Brenna,11,3.0
14887,IUt2TamsE3LxuYCqoJde0Q,Rita,50,3.75
14888,vgfMvGEcqbz7Iz-9v5IAMg,Michelle,8,4.7
14889,K2uWkK7Hr_WEKZ3-eshbQw,Abigail,20,5.0
14890,zge9NVRIAZCUP2-kLL7wEw,Mira,4,3.5
14891,__lBqInsieAkCXmrPSMguA,Carmen,75,4.31
14892,ZbHIDGyKJViXuozUcQ3w_A,Laura,55,4.22
14893,nPfHxOto1FDYy7vuCELfYQ,Erin,4,5.0
14894,hh-4GkU7ylcUTlOlo3PhTg,Bill,51,4.36
14895,BEjnkjOLUfvAqp_sr2vPrg,Aracely,28,4.03
14896,dBTHzCcwVKkTByl5vWDLpg,Larry,74,4.36
14897,bolHASeU8E1aw3xSB-vNRw,Heidi,445,4.24
14898,ZkrcJCnuAODFn3uPxTJfhw,Jessica,7,4.33
14899,j_zFfi3a473iyd1rah6_oQ,Dennis,437,3.91
14900,TzzgCTZPiCe6yn559X0pnw,Linda,19,4.68
14901,ZN3VaAvGMMjh8gVBbTl4EQ,Brooke,15,3.5
14902,wp31-4-ILr1ztOk85XCN3A,Lauren,66,3.44
14903,G3YklsTyj-qkmhkuTaC0PQ,Rob,12,2.92
14904,EH5yO5w38McdpSieh6-9sQ,Ebone'e,10,3.18
14905,_cSYZ6-zQPDpzBg7CGkgug,Melissa,213,4.42
14906,DebBpkT4_WtfkXkUXifZzQ,Brooke,23,4.17
14907,VbInRYXYkzzWZ9CM6LkOuQ,Amy,146,3.68
14908,giQSReOdlfwPd9dND2FvDg,Giovanna,134,4.24
14909,EAUc-eIGiLm1tpqym-wM9Q,Ben,16,3.06
14910,o_yLsnvvmeJ7UGnkWvo7iA,Charity,14,4.0
14911,KE45Oo3VbzXApZVtEnDjDA,David,200,4.35
14912,3OZBqtpQlfv8vFlweOiTEw,Madison,87,4.12
14913,ZL8EQwszgnQq0eEUKH2a8Q,Ashlee,49,4.24
14914,oDzRf_NuDKkZKQZVFRW6ng,Jasmine,55,3.74
14915,f-6Rsn0tjUst_MSF-II4aQ,Melissa,15,3.44
14916,HD83baD3G_S7jC5PcXRM3Q,Michelle,43,4.09
14917,KR-A7ovw3nddWpeaI9EBDw,Tara,35,3.8
14918,1LCSFDBxWNs1wMXnq2tz0A,Abigail,243,4.21
14919,Zhl_-5aSrDHm90JSdaDJeA,Jillian,280,4.17
14920,YVR3AEpDvY3Y71lsfCv46A,Vipul,22,3.68
14921,du9L9nwHTzNYywVGcdMBiw,Erika,33,4.14
14922,zsXoPyTcU8ThZGbtAB-Vug,Cora,180,4.49
14923,o12j1Tt3G9C3JHVpVQptKg,Orli,20,4.4
14924,Htl38NzBcz8avGrCsA16YQ,Monique,12,4.33
14925,k0D-te5-jg5uBeyyeggcwQ,Karen,132,2.74
14926,NXHOR4NBdnjnxwRNRHARAw,Fay,19,3.8
14927,XeJkPu5zepaqLccoXgz4RA,Terrence,171,4.14
14928,INQotNgqr7-Q8e2o7X0uBA,Tyanna,301,3.95
14929,rRCYx1Rr5rBSy8_DXouSIQ,Niesha,56,4.28
14930,eXWTebjyZM0-NXXJcmimBA,Frenchel,16,3.94
14931,jeB0tNV_MAUK4rAAKI83dA,Irma,55,4.35
14932,2vUxCm8wrkWDHoA-UqWRjA,Nancy,31,4.45
14933,cTEr5mw8xiwH_qRVW4tnbA,John,8,1.63
14934,FxsM4PP3EHty06aS4GK5hg,Bobby,72,4.36
14935,bLyfKBRJ4CsmRBKrkVbAyA,Terry,180,4.03
14936,QA9_GLoltUtAhvYvWM9wAw,Teresa,26,4.3
14937,Gafb2IDQMXvbRvVRKtoWcQ,Jessica,15,4.47
14938,DBPaWGBvVqmecnhK1eE6cg,Joann,59,4.29
14939,k1EPRRUTbC13NW9U6a8Zxw,Kayisha,138,3.73
14940,u81AdPQ3_i9VEzt4R295Dg,Maria,174,4.49
14941,cfHYHI3HArtiUuFKb-FgYg,Ariel,326,4.38
14942,V9tDegdfoPWoSDtrH1AoaA,Thuy,16,4.31
14943,S5hdRpiwwy4EEIYNYUzpCQ,Komal,28,4.5
14944,XAbsdcCLRZimC8FYYJ8aWQ,Evelyn,81,4.57
14945,MiSuADu54em37RL95634vQ,Marjorie,112,3.73
14946,-44bHqhWAexzRzxI4buZbA,Devon,234,4.17
14947,4tnewyX-g5F5jColXMt3ZA,Michelle,251,4.49
14948,0tqXC5g0vDgCDRbRsqsX_Q,Tim,8,2.75
14949,rN3NuF_UCzihuiWJ65FuSQ,Zak,4,2.6
14950,Y5vymz9rMTG3HP6CMvGAgw,Porsha,258,3.76
14951,sKnkoy9fQsY5XRksFRmZUQ,Andrea,13,3.71
14952,3X3d_3gw_OB2BpkeNzlA7A,Ken,372,4.2
14953,II-uSo_HJACiy2JjDXa_ow,Edward,53,4.53
14954,pCyBblEezDbENaFPrXfmkQ,Andrew,4,3.25
14955,2Zf-1YIUco2yxy9aCodiQw,Franccesca,9,4.6
14956,zjac9DDNr7P9zWR_iXpTGA,Julia,11,4.55
14957,rTRKX8Nq0CMk1woDL6Mp8A,Anne,12,4.92
14958,Y6iTjjClYb8zDvnu2RRNBg,Audrey,17,3.94
14959,W-R16CP7KhG1AT3CSVJUFw,Elizabeth,124,4.45
14960,PsOlwDh4doJOMWmcplXZ6A,Chie,77,4.24
14961,RudNGmjhwpMstFR2A8OqoA,Tim,3,5.0
14962,C7t1Jaha23kRaudGlotPPg,Kevin,58,3.88
14963,bNZPfnl5S45SYJQu3Zufcw,Joanne,119,4.35
14964,vuvjteKmfer_g2NGA2ikig,C,16,4.67
14965,PCNn7sxHfR2BkQ6EHfuKmA,Angel,118,4.06
14966,KbZWTr8DYqBcYVgb0lynwg,Olivia,57,3.78
14967,7GhY902MVShiOUDQstoeog,David,111,4.65
14968,_1dECu679ZPymrwrCQilvw,Katy,103,4.44
14969,XmNd9isPUKVGhq8Tyj_ytA,Erica,5,2.0
14970,Tm84CWJnDJET9uOglAAvyA,Caroline,10,4.91
14971,cNjzHiRhK_Rl76wP2dZvng,John,35,2.31
14972,vmzLOisVPjmNo6Q_i40x3g,Joan,41,3.76
14973,XhLhlBTjB6k2cLQg_QuA7w,Matthew,303,4.38
14974,i0DdEgirztoW6TNqnG-Reg,Jen,51,3.14
14975,DwIBwfbble-xiacz3-i-dA,Stacy,121,4.25
14976,FaIkdSUSZmDziwbIC-QCHA,Rob,180,3.56
14977,RZiQ8C86JRdY8W7gE8y0Hg,Diana,4,2.25
14978,kd_0We6B0LX9gI4M0RObqw,Silvia,110,4.5
14979,wI5aS9uuoRsHPxmvDhCvuQ,Jason,53,4.94
14980,jIBZjHH8ID4NbjARdKwgzg,J,85,3.99
14981,nqYRzixW6jI_aDGtjaWuHQ,Mallory,81,3.99
14982,kuAEo4f-9wQqfbqSbjjcoQ,Sarah,17,4.0
14983,1bapM2gpMK5T_NArOTvCLw,Carly,20,4.1
14984,Qa5MBgb7Xyrr9Pg5bD4taQ,Daniel,145,4.32
14985,7vdEG83_Q2otfkJX0zP7Kg,Lauren,11,4.67
14986,p9EFm859KXORaoeMdrUyHg,Sussy,37,4.57
14987,6xwep15niRSLvq8s7InUoA,Nate,102,3.65
14988,pGO6y8gVCNfWT03B3IS4hg,Ryan,16,4.47
14989,MZmADrY_NwwAi1xRUgxQkA,Christy,112,3.65
14990,VkFxPSziFgelUi4ubdWJSA,Lisa,12,4.17
14991,aN9nWudz5rfar7rHr9lHfA,Cheryl,162,4.44
14992,HwY1LTgy32IHUSl32SGClg,Trader,42,2.23
14993,-Bv2DxQtG7xPYdJqlqL9fQ,Emi,225,4.34
14994,qf8j9tCK-U0fbdx6aHYX9Q,Julia,12,4.17
14995,y0-r4lxc8STSpE2xhCouLg,Kachine,27,4.37
14996,WgloSTsOhu581i7j8qw4Wg,Robin,35,4.5
14997,yjDI8oSBOUx5YluT8fQpkg,Saundra,11,3.42
14998,bSwpgD1SlrFF_pD6AdFwpQ,Fei,102,4.07
14999,dzpWKjJIvYEjjZnmS13QVQ,Chad,182,3.97
15000,v9RDQh0wRTxY1tHF-qt3Vg,Alyssa,68,4.15
15001,TyrIRY4eyEx7cfUvcYnrRA,Kelly,20,4.1
15002,N44Q-VPg5WACiJbgbLVpJQ,Aileen,3,1.0
15003,4YH_PueCcFex0On9ck30RQ,Lindsey,13,3.62
15004,bWKEA4O88Ho1pceSIHSxow,Nicolette,53,4.6
15005,Ucb12T5S-2FmBAQRy3oSCg,Samantha,4,5.0
15006,3_72OKV-PWKkhjauimRrJQ,Jill,7,3.78
15007,95naOTd_QrBb84EssRjRDA,Tracy,61,4.11
15008,N_MaWNHaetWxxXSXqv-U_A,Bradley,554,4.35
15009,cCkgEykyLXN5lROU_FBy2A,Sumintra,119,4.13
15010,eHP_H3KfyQ8uchJ5PZG8wQ,Peyton,3,3.0
15011,78DKI-9QXr4HwLxC33Gcww,Delores,91,3.44
15012,44wxND-W0CKVi3Jms6thlQ,Emon,28,4.47
15013,UCDLpJgzc-zoJA31R7AvYg,Donna,14,4.67
15014,9wVNx1V6RfHrV48I-b5llg,Greg,26,4.85
15015,WDiFw0JdnAcdFOJChbUyAQ,Heather,60,4.8100000000000005
15016,f1eSfdluTJ4vh51celQnvA,Louise,208,3.86
15017,Jo9JpnnIT-xaCKuUgN5TTg,Vinnie,49,4.21
15018,ucO4-U8-yoQHzbC3KN8Gew,Joey,58,4.6
15019,_RXlsbiOuBJHBEb4ks3m7g,Missy,9,4.44
15020,jKlqWnX__4EfD4J9haLJsg,Shivas,3,5.0
15021,hI0Q-tA_HGQcJX9-i92mjw,Lindsay,10,5.0
15022,iD7XezJTazpuumNWEkzNnA,Ravi,116,4.1
15023,JKCZm9gstNTfiysMTlsRmQ,Tiffany,120,4.26
15024,R7L6Fz8_SJuPJx3TqwzfTA,David,1741,4.07
15025,XAFI8dP29CxsUNwCWIgkSg,Shannon,76,4.42
15026,3622LHGamP-RoANFwu62yA,Julie,131,4.28
15027,31N3UJj6j8D7zKxFaSVyXw,Michael,1069,3.88
15028,8xJhsVuKKkPoJ4845AAIfw,Tom,43,4.52
15029,jaFQtv7ysd_DZNAF-RK8cQ,Danielle,161,4.52
15030,a0xotBx-M5ote1U5ypsdMw,Cricket,38,4.69
15031,Ox8UqqqH4IGazV7pgdpxpg,Lynnette,12,4.46
15032,MIHJR70jDTA2WOl1zB52RQ,Ivy,73,3.94
15033,3Q_36TL6yQRanVb2lj3E2g,Taylor,80,3.67
15034,dtDVkHMz77SNDztQspuj6g,Simone,9,4.0
15035,Nmg-bsoEusETmaliAox20w,Aaron,262,3.68
15036,jMAadwc-pEXyBpLsCvv_qg,James,55,4.36
15037,Ki5tKIVsFfEBahqr6ihSgw,Lindsey,16,4.0
15038,fC-NKgwQNtjWMoa-ZzRcew,Lauren,67,4.38
15039,qhWOIpLeBjcNrkDXhAqbLA,Zack,5,3.6
15040,7Gh2Rf-h2D_TRWq-sltRVA,Michelle,116,4.57
15041,kZ2MzR_2_SRwoLKsN5icKw,Tim,190,3.52
15042,LQMKPUkWfzDhhe30dWXpyQ,Faraz,21,4.0
15043,Y8TBzS9sZ1Fi4FqmqvSvSA,Alex,68,4.21
15044,UlCGBP8f_1wxvSo1YNUoRA,Traci,183,4.68
15045,DQ6jWIWjzVRbS_5QA-FMUg,Rachel,133,4.63
15046,2PqLjZ0oX5l-zZbdJYJLvg,Jon,74,3.99
15047,0uzkllJlOk0a--cCRYm8uw,Amber,85,4.06
15048,v7RvxHzWpOTqHEcbXYEoMQ,Nicole,11,4.67
15049,gPHX5p9zqiaks3LNSM0foQ,Hayley,136,3.94
15050,B-nz1ZBp9GdevG3pCuLo-A,Erin,539,4.47
15051,RgeU3JYPzIbg3m3jfsdXUQ,Cathy,52,4.0
15052,VPTIP7COdCLZdHSl66ZX3A,Luke,77,3.94
15053,-ZKE66bo7y1Ysou_url_xg,Joe,23,3.46
15054,lzg2NkWS4mlVbATc8GNKQg,Katelyn,8,5.0
15055,bQf-fTlgstl97IaLLxvqIA,Kelsie,9,4.7
15056,zh0KqvA0x3Z36e_1vFTasw,Taylor,13,4.21
15057,G0Ex17NeMJUwqNIl8Z4ecw,Michelle,211,4.35
15058,hqk3NCP-2Jdj4J1ipsiOSg,Alexa,66,3.84
15059,z7R82MnMADADp6mjtGjnzw,Kush,20,4.1
15060,CJnQmTeY4cuSSDrf1AC25Q,Celeste,26,4.7
15061,v-hE6Jir2lWyAjUGifIt3Q,Tim,40,3.73
15062,5kJp-zwtYCewPHGIVDcq7A,Julia,69,3.99
15063,z5j-p3VLm_8G4e2G8uL4rA,Steve,12,2.92
15064,Vu65tBMIWDuzhqd4yq0hLw,Tucker,13,3.93
15065,8jMe5LRmFuCVfItQUFAHOg,Matt,31,4.26
15066,F8kLpCsLKqN5UWyXFuIESw,Erin,164,4.11
15067,pKDzuS2tABhP0-CR71ImkA,Lany Kay,145,4.36
15068,30PsWsSwAZEzUOMNlGXFEg,Arielle,47,4.35
15069,eI5bmN1ficXvImPY8h5dGw,Chuybe,26,4.38
15070,NbgWjfvfiN1Pb4JsL-MNiQ,Kori,60,4.65
15071,j9-ZDwEDVFnZ7q2u9bjMYw,James,99,3.8
15072,3H59IvA222y28cmMFB5viw,Crystal,27,4.33
15073,rsCFkczMyL8GW973MtYJwQ,Mary,7,4.71
15074,WAu3dxtBFFn-6EWW__B5Ug,Erin,20,4.6
15075,uDMVdKN96iTB9RlMHx2Isw,Amelie,120,4.23
15076,8zKzwslbFng6Wj-ZwxADsQ,Ryan,19,3.04
15077,HIkqUP6-L_umrpq6SPB3Zw,Kelsey,12,5.0
15078,Z1wU1Ba29df5lYUJL0j8Rg,Nimisha,119,4.07
15079,cflFHIH4d0e_cQ476k-RHg,Allison,176,4.46
15080,xd4vIsMfTqmXXLTjCQ_2Og,Stephanie,140,4.11
15081,9zB746NtUJ2vOl3OVlhNdw,Joey,160,4.24
15082,-6YHxNhkE2hcT-YGVqjI0Q,Jo,128,4.36
15083,92NaLxvNii-ZnIUUoigNmg,Dominic,26,2.96
15084,47JgU3HAIO9tQCZCL3StCQ,Sophie,8,4.33
15085,iAJpNgLg4Y1d3n7XF0Scqg,Talia,25,4.84
15086,9ontWyBnS0a1rOdxQI8Rww,Rebecca,141,3.36
15087,u33q5JzTwlR-KPXONJ3Yqg,Jamie,25,5.0
15088,SuhQ2f1A9wf1XJ_5CKVZ3A,Douglas,55,4.64
15089,IKkRfkdBLrsHTRvKGZeYow,Semaria,318,4.92
15090,WLPXSu3SVOjAdf2HyuwdRg,Lauren,9,4.89
15091,MnZe2Dmz2XoOk1mWlIHzMg,Caitlin,75,4.36
15092,ayS7bmka-G8nmf0yaS3bBg,Emily,329,3.66
15093,rkQXfA48hX9EkBAtbuTbYA,Ramesh,61,4.04
15094,EKlw5xgScmunsq-QHjrjiw,Mary,8,5.0
15095,kJmwg3kvzT795xdzAtXLcQ,Jessica,7,4.14
15096,HxD34xK2Db4wXMgTTftBaQ,Janet,125,4.79
15097,CfU48j-aE7fU7hrxWxecoQ,Heather,57,3.51
15098,nbhYqnnpHT4wYHkT-ORcqQ,Kirsten,127,3.86
15099,3Y5zm9VI_e3FZIgdYkjsag,Maria,16,4.69
15100,7RAa1_aDUOoKB9zu9eiXpQ,Courtney,31,3.8
15101,74EPbJAKIdMdRJ8yd_s4Ag,Randal,8,2.63
15102,ItzmKOLk5dFdSg4yrN3B1Q,Shanniese,38,4.25
15103,H4Z_Ltb32c8jmNP5bK92Pg,Jordan,248,4.78
15104,7mylerCYRAiWzuRkFWQTTA,Ana,45,3.38
15105,HvX0WIFyod3jIxO4jIGaiA,G Marie,12,3.92
15106,wActPB3VcoDOolBUotP8ag,Dhana,70,4.55
15107,aTL6XFuj6N09GrcHZdk-ww,Kayur,5,2.8
15108,sORczatzItX-m12h5QxSog,Halli,14,2.19
15109,csfkGo0wqtzSQwIpKBDI6w,Greg,29,3.62
15110,14cFnIPTBzgrWZhiGbzzEQ,Briana,30,4.19
15111,MEp3cp-KMoumuuJ9gwu7iw,Josephine,36,2.92
15112,Dh1P-XNtdpc2RQmO3LLZ4Q,Michael,34,4.44
15113,gRxj09Ul7Mu22fAEF59HBQ,Shanelle,670,4.37
15114,6I6zQ1F_GYd3BBYndsoEIw,Ashley,185,4.09
15115,-CzwjrantVGMmZB8Qj_7-Q,Ben,153,3.55
15116,qEMAJsIcq2L99cKhoNtUug,Deanna,270,4.22
15117,z5AsWKImPre62RX3-Yn-Hg,vin,112,4.23
15118,U8zlgEuNlxSLsrD3EIUdyw,Torianna,67,4.54
15119,7j3k3ws5AYOYD7LLP3CxSw,Kohn,11,4.67
15120,jKYMB31M1em4b72tiT-ZAQ,Jenna,12,4.17
15121,7tvuYlCaJY1q05DVqdaHwQ,Aleigh,22,3.73
15122,yewf3rGkynR_-IN-4u-D8w,Mike,166,4.24
15123,r-KLg3EPxEb-xxFZO88_ew,S,24,3.61
15124,THy6OKUYWLiCUGHZRIMVMw,Chloe,10,4.15
15125,yrZTGZU_aHtVeDO-P7chKA,Corrine,22,4.32
15126,mCVZ0ihm27z34AKTEvOYUA,E.l.,121,3.33
15127,qet7N6awHrQki7hEYrkRPQ,Lisa,254,3.78
